customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,phone_service,avg_monthly_gb_used,num_support_tickets,avg_monthly_minutes,satisfaction_score,payment_method,num_additional_services,last_interaction_date,churned,days_since_contact
TC-002245,66.25818862,Male,1.0,Month-to-month,23.55,61.35,DSL,Yes,18.14,4.0,223.0,7.1,Credit card,5.0,2024-06-03,0,27.0
TC-004440,49.5021455,Female,5.913343572,Month-to-month,55.52,270.56,Fiber optic,Yes,4.97,3.0,388.7,8.9,Credit card,1.0,2024-06-06,0,24.0
TC-000372,49.46997437,Female,15.67319494,Month-to-month,35.05,575.07,DSL,Yes,4.97,2.0,296.4,6.4,Credit card,5.0,2024-06-04,1,26.0
TC-003719,39.27826396,Female,29.99362255,One year,50.6,1589.71,No internet,Yes,8.59,3.0,165.2,7.5,Credit card,5.0,2024-06-17,0,13.0
TC-002758,30.62576897,Male,28.01003458,Month-to-month,81.45,2196.85,No internet,No,8.35,1.0,336.7,5.1,Mailed check,1.0,2024-06-28,0,2.0
TC-003054,30.24369718,Female,3.49785365,Month-to-month,78.52,288.87,No internet,No,18.94,0.0,225.0,4.7,Credit card,5.0,2024-05-28,1,33.0
TC-000599,35.3356011,Male,72.40349652,Month-to-month,29.23,2172.57,Fiber optic,Yes,7.51,2.0,277.9,5.7,Credit card,0.0,2024-04-17,0,74.0
TC-000677,25.34136232,Male,11.72746939,One year,33.43,91.52,DSL,Yes,3.02,4.0,227.2,7.9,Mailed check,5.0,2024-05-24,0,37.0
TC-000239,32.07320303,Female,35.49757529,Two year,50.23,1677.1,DSL,Yes,17.95,2.0,523.6,7.3,Bank transfer,4.0,2024-05-28,0,33.0
TC-004013,27.22510311,Male,5.326795081,Two year,49.56,217.17,Fiber optic,No,2.27,1.0,306.4,4.6,Credit card,2.0,2024-05-14,0,47.0
TC-004265,41.10260785,Female,8.661833479,Two year,66.81,565.04,DSL,Yes,12.01,2.0,319.1,4.4,Electronic check,5.0,2024-06-12,0,18.0
TC-001213,31.22389102,Female,21.26804304,Month-to-month,87.73,1965.86,Fiber optic,No,8.51,0.0,249.3,5.5,Mailed check,1.0,2024-06-28,1,2.0
TC-001850,48.40791543,Female,3.37791312,One year,66.11,69.37,Fiber optic,Yes,10.49,2.0,331.3,6.8,Credit card,2.0,2024-05-09,0,52.0
TC-002043,34.13867403,Female,4.343903044,Month-to-month,45.17,322.38,DSL,Yes,9.21,0.0,156.0,6.0,Electronic check,1.0,2024-05-18,0,43.0
TC-001363,43.79370553,Female,33.96214368,Two year,36.99,1301.57,Fiber optic,No,10.33,0.0,176.7,5.0,Electronic check,4.0,2024-06-24,0,6.0
TC-004370,45.34906254,Male,46.29823927,Two year,105.33,4698.73,Fiber optic,Yes,5.35,2.0,270.2,3.5,Credit card,3.0,2024-06-19,0,11.0
TC-003535,73.43765253,Female,53.28495997,Month-to-month,55.99,3031.99,DSL,Yes,10.46,1.0,232.7,6.1,Electronic check,3.0,2024-06-23,0,7.0
TC-003167,36.1511444,Male,22.36888247,One year,73.24,1925.63,DSL,No,21.44,2.0,37.0,9.6,Electronic check,0.0,2024-03-20,1,102.0
TC-002805,40.56803629,Female,18.50864381,Month-to-month,91.82,93.96,DSL,Yes,3.13,4.0,336.2,5.8,Credit card,5.0,2024-06-25,0,5.0
TC-004257,29.45906772,Male,4.582084948,Month-to-month,95.33,382.72,Fiber optic,Yes,8.53,1.0,209.6,7.9,Credit card,3.0,2024-06-26,1,4.0
TC-003863,41.89432522,Female,32.13668832,One year,45.58,1481.91,DSL,Yes,16.38,6.0,419.3,5.8,Credit card,1.0,2024-05-10,0,51.0
TC-002830,36.50239469,Male,95.61443047,One year,59.63,5784.99,Fiber optic,Yes,4.65,0.0,245.3,6.9,Credit card,1.0,2024-05-28,0,33.0
TC-002368,43.89471299,Male,4.176161652,Two year,80.97,409.29,DSL,Yes,7.07,3.0,376.3,5.0,Bank transfer,5.0,2024-06-07,0,23.0
TC-001757,39.93827228,Male,73.22893544,Month-to-month,72.81,5264.17,Fiber optic,No,57.38,0.0,214.8,5.8,Credit card,2.0,2024-06-01,0,29.0
TC-004297,26.17365948,Male,50.65269346,Month-to-month,28.22,1441.8,Fiber optic,Yes,11.9,2.0,346.8,7.1,Credit card,3.0,2024-05-03,0,58.0
TC-004290,51.08409349,Female,9.139549627,Month-to-month,61.34,683.69,No internet,Yes,51.19,1.0,191.1,6.6,Credit card,0.0,2024-05-22,0,39.0
TC-002415,57.264922,Male,2.125908048,Month-to-month,66.22,23.78,Fiber optic,Yes,25.34,1.0,461.9,8.0,Credit card,2.0,2024-06-12,0,18.0
TC-004009,34.67589236,Male,6.305648129,Month-to-month,61.36,308.33,Fiber optic,Yes,5.12,2.0,380.4,6.3,Mailed check,1.0,2024-05-14,0,47.0
TC-003675,41.02967092,Male,1.7544508,Month-to-month,15.22,57.25,Fiber optic,No,46.4,4.0,316.9,2.5,Bank transfer,1.0,2024-06-21,0,9.0
TC-003558,43.84617302,Male,34.49718257,Month-to-month,36.99,1331.95,DSL,Yes,8.84,3.0,364.2,7.0,Credit card,3.0,2024-06-27,0,3.0
TC-004113,65.38183777,Male,9.726821019,Month-to-month,102.95,1062.34,DSL,Yes,0.98,3.0,419.2,5.4,Electronic check,4.0,2024-06-17,1,13.0
TC-000622,49.07202536,Female,2.510689463,One year,62.81,201.75,Fiber optic,Yes,6.8,3.0,234.0,6.4,Mailed check,3.0,2024-05-15,0,46.0
TC-002342,48.31459417,Female,23.47877872,Month-to-month,85.31,2058.7,DSL,Yes,0.61,3.0,218.4,8.2,Electronic check,5.0,2024-06-24,0,6.0
TC-003703,28.25518621,Female,4.143005344,Month-to-month,60.6,292.3,Fiber optic,No,12.12,3.0,337.8,5.1,Electronic check,0.0,2024-05-26,1,35.0
TC-000567,43.01292307,Male,14.32771177,Month-to-month,56.23,860.67,DSL,Yes,12.05,2.0,363.7,3.6,Mailed check,0.0,2024-06-22,0,8.0
TC-001515,40.75978971,Female,51.92046358,One year,39.08,2027.74,Fiber optic,No,20.3,2.0,166.0,4.6,Credit card,5.0,2024-06-20,0,10.0
TC-002521,44.62817128,Male,16.23856747,Month-to-month,109.14,1687.56,No internet,Yes,4.7,2.0,276.5,7.2,Mailed check,3.0,2024-03-29,0,93.0
TC-001216,60.71613109,Male,12.65289189,One year,95.93,1330.27,DSL,Yes,2.89,2.0,227.9,5.2,Bank transfer,5.0,2024-06-18,1,12.0
TC-000052,36.22376579,Male,19.41647902,Month-to-month,92.59,1926.6,DSL,Yes,1.55,1.0,352.4,3.3,Credit card,3.0,2024-06-25,0,5.0
TC-002211,23.24388399,Male,64.40737421,Month-to-month,77.04,4974.79,No internet,No,1.53,2.0,355.3,5.3,Bank transfer,3.0,2024-06-29,1,1.0
TC-000808,34.81877068,Female,10.36616186,One year,65.0,778.55,DSL,Yes,36.32,3.0,143.2,5.8,Bank transfer,2.0,2024-06-05,0,25.0
TC-002703,72.18405669,Female,20.05459175,One year,80.47,1629.13,Fiber optic,Yes,11.8,2.0,484.6,7.9,Electronic check,2.0,2024-05-06,0,55.0
TC-004184,33.2263852,Female,1.713576221,Month-to-month,69.02,95.21,No internet,Yes,27.75,3.0,265.6,9.5,Mailed check,4.0,2024-05-18,1,43.0
TC-000535,32.22245838,Female,54.12069232,Two year,65.04,3558.93,Fiber optic,Yes,5.58,3.0,283.2,4.7,Bank transfer,3.0,2024-06-24,0,6.0
TC-003250,43.01292307,Male,3.500439253,Month-to-month,39.11,159.39,DSL,Yes,4.56,2.0,273.6,5.4,Credit card,5.0,2024-06-23,1,7.0
TC-003962,70.35661028,Male,1.0,Month-to-month,47.9,30.17,DSL,No,2.95,1.0,351.0,6.0,Credit card,3.0,2024-05-10,0,51.0
TC-000444,40.66319941,Male,4.456490788,Month-to-month,121.95,560.01,DSL,Yes,19.91,4.0,365.5,7.8,Electronic check,4.0,2024-06-17,0,13.0
TC-001002,55.86950524,Female,39.46515866,Month-to-month,39.78,1510.9,Fiber optic,Yes,2.21,1.0,134.2,6.8,Credit card,4.0,2024-05-31,1,30.0
TC-000196,47.7797607,Male,1.648362299,Month-to-month,111.08,19.95,DSL,No,58.65,3.0,294.3,6.5,Bank transfer,1.0,2024-06-02,0,28.0
TC-001421,50.07444119,Female,29.97659345,Month-to-month,81.71,2430.45,DSL,Yes,14.44,2.0,322.0,5.0,Electronic check,4.0,2024-04-29,1,62.0
TC-000813,63.70466827,Male,1.478331616,One year,71.18,216.19,DSL,Yes,0.9,3.0,396.4,3.1,Credit card,1.0,2024-06-02,0,28.0
TC-001875,61.65463119,Female,4.511393864,Two year,40.23,10.23,Fiber optic,No,4.77,1.0,157.2,6.3,Bank transfer,3.0,2024-06-21,1,9.0
TC-004456,46.33092005,Female,50.17272564,Month-to-month,73.99,3712.0,No internet,No,4.76,2.0,191.0,7.3,Credit card,4.0,2024-06-27,1,3.0
TC-003064,34.06001831,Male,30.97180787,Two year,67.2,2222.96,Fiber optic,No,18.75,0.0,296.3,5.0,Credit card,4.0,2024-04-27,0,64.0
TC-004308,52.97933254,Male,69.13396465,Month-to-month,73.53,5262.33,DSL,No,9.78,2.0,432.2,8.0,Credit card,1.0,2024-06-23,0,7.0
TC-003271,38.76498544,Female,3.232373057,Month-to-month,44.22,21.08,DSL,No,3.4,4.0,366.1,4.1,Mailed check,5.0,2024-06-27,1,3.0
TC-002610,61.12312562,Female,113.0544438,Month-to-month,64.96,7337.47,DSL,Yes,12.02,2.0,328.5,4.7,Credit card,5.0,2024-06-21,0,9.0
TC-003934,53.41269981,Female,26.27050772,One year,102.32,2627.26,Fiber optic,No,24.72,0.0,237.4,10.0,Credit card,5.0,2024-06-23,0,7.0
TC-004191,47.93698273,Female,15.09834317,One year,104.68,1661.03,DSL,Yes,8.49,2.0,231.3,9.0,Credit card,5.0,2024-06-24,0,6.0
TC-000645,38.31385404,Female,93.85412437,Month-to-month,48.74,4691.92,DSL,Yes,30.92,0.0,324.2,7.4,Electronic check,5.0,2024-06-11,0,19.0
TC-002285,35.03393607,Male,58.88128258,Month-to-month,79.99,4778.8,Fiber optic,Yes,2.73,2.0,183.2,6.9,Credit card,5.0,2024-06-09,0,21.0
TC-003592,51.06181334,Male,38.22532718,Month-to-month,50.74,1964.72,Fiber optic,No,0.27,1.0,153.5,8.8,Mailed check,0.0,2024-04-26,1,65.0
TC-002578,56.9528816,Male,1.0,One year,63.19,131.96,Fiber optic,No,3.96,3.0,542.1,7.7,Bank transfer,0.0,2024-04-12,1,79.0
TC-004448,43.49830432,Female,6.102586112,Month-to-month,115.03,754.69,DSL,No,1.21,1.0,74.7,5.5,Electronic check,4.0,2024-06-23,0,7.0
TC-000121,53.86547921,Female,29.46622145,Month-to-month,87.54,2575.91,DSL,No,4.96,2.0,419.5,3.5,Bank transfer,1.0,2024-05-19,1,42.0
TC-001269,30.96705086,Male,7.672744068,One year,47.48,215.56,No internet,Yes,1.73,0.0,231.5,6.9,Credit card,4.0,2024-05-25,0,36.0
TC-004614,34.31438639,Male,3.874842213,Two year,51.79,291.32,Fiber optic,Yes,1.65,3.0,185.9,7.7,Electronic check,4.0,2024-05-27,0,34.0
TC-004939,56.74024714,Male,7.13797613,Two year,56.84,255.67,Fiber optic,Yes,10.73,4.0,302.9,3.1,Mailed check,3.0,2024-06-26,1,4.0
TC-002496,54.1980778,Female,1.0,Month-to-month,38.67,251.64,Fiber optic,Yes,10.51,6.0,359.8,6.6,Mailed check,0.0,2024-06-24,0,6.0
TC-002023,62.40987894,Female,26.85324219,Month-to-month,63.99,1665.18,DSL,Yes,6.64,2.0,347.1,7.3,Mailed check,3.0,2024-06-17,0,13.0
TC-000135,28.20863649,Female,4.174269721,Month-to-month,93.63,358.84,Fiber optic,Yes,6.1,1.0,459.6,8.6,Credit card,0.0,2024-06-16,1,14.0
TC-002790,44.7213993,Male,21.13338151,Two year,73.69,1362.62,DSL,No,2.43,1.0,199.5,6.5,Bank transfer,0.0,2024-05-21,0,40.0
TC-003858,50.87023863,Male,32.52745199,Month-to-month,104.9,3179.67,Fiber optic,No,1.53,6.0,362.3,7.6,Bank transfer,1.0,2024-06-23,1,7.0
TC-004767,24.25415723,Female,-1.0,Two year,38.81,84.11,DSL,Yes,12.17,0.0,300.0,8.1,Credit card,0.0,2024-05-30,0,31.0
TC-000185,38.64805822,Male,9.006901557,Two year,16.85,208.19,DSL,Yes,6.62,3.0,376.4,7.5,Credit card,2.0,2024-06-25,1,5.0
TC-001361,41.77035226,Male,24.37212763,Two year,66.16,1532.81,Fiber optic,No,0.87,5.0,218.0,2.8,Bank transfer,5.0,2024-06-24,1,6.0
TC-001704,58.64549763,Female,67.86718447,One year,24.58,1655.13,Fiber optic,Yes,12.67,0.0,318.6,3.8,Bank transfer,0.0,2024-06-12,0,18.0
TC-000512,41.24642836,Male,1.284437253,Two year,47.27,190.49,DSL,Yes,4.05,0.0,395.8,5.0,Credit card,4.0,2024-06-10,1,20.0
TC-000878,45.35681927,Female,5.404091464,Month-to-month,76.1,439.13,DSL,No,2.6,0.0,191.8,7.2,Credit card,0.0,2024-05-06,1,55.0
TC-000063,25.40497539,Male,1.778567432,One year,59.14,117.06,No internet,Yes,29.51,2.0,246.1,6.4,Electronic check,1.0,2024-06-15,0,15.0
TC-004787,52.96438465,Male,48.7234235,Two year,53.28,2500.36,No internet,No,2.25,3.0,314.2,7.9,Mailed check,2.0,2024-06-25,1,5.0
TC-002723,26.11638619,Female,2.207289182,Month-to-month,17.18,132.36,Fiber optic,No,2.81,1.0,156.3,3.9,Bank transfer,4.0,2024-05-25,1,36.0
TC-003788,28.72126971,Male,9.414024881,One year,47.67,544.69,Fiber optic,Yes,7.1,2.0,245.7,5.6,Electronic check,0.0,2024-05-24,0,37.0
TC-002576,25.32049461,Male,6.99796245,Month-to-month,67.29,447.41,DSL,No,48.39,1.0,241.1,1.8,Credit card,3.0,2024-04-04,0,87.0
TC-000777,31.09294236,Male,3.537621321,Month-to-month,51.19,79.72,DSL,Yes,15.67,0.0,170.4,2.6,Mailed check,4.0,2024-06-27,1,3.0
TC-000252,55.76792921,Female,34.38253089,Two year,97.01,3318.8,DSL,Yes,4.28,0.0,349.3,7.4,Electronic check,1.0,2024-06-30,0,0.0
TC-002395,40.74843045,Female,50.13266292,Two year,21.52,1009.32,Fiber optic,No,17.81,2.0,276.1,8.9,Electronic check,0.0,2024-06-30,0,0.0
TC-000860,51.49397727,Male,15.34412234,Two year,33.07,446.07,DSL,No,10.2,1.0,271.8,4.7,Credit card,3.0,2024-05-28,1,33.0
TC-003761,46.83123466,Male,31.9820807,One year,73.17,2386.72,Fiber optic,No,2.04,1.0,403.2,7.9,Bank transfer,0.0,2024-06-25,0,5.0
TC-002657,25.62099149,Male,33.53959911,One year,52.39,1785.82,DSL,Yes,14.8,4.0,213.7,5.9,Credit card,5.0,2024-03-10,0,112.0
TC-003389,54.92454187,Male,120.0,Month-to-month,62.2,7622.55,Fiber optic,Yes,114.11,2.0,201.8,6.5,Electronic check,3.0,2024-06-23,0,7.0
TC-000123,63.04191466,Male,5.286068174,Two year,78.59,456.65,No internet,Yes,10.48,2.0,339.1,3.4,Bank transfer,0.0,2024-04-18,1,73.0
TC-003711,20.46135714,Male,11.49846389,Month-to-month,80.88,959.62,Fiber optic,No,5.08,4.0,285.9,6.7,Bank transfer,5.0,2024-06-17,1,13.0
TC-001169,50.92131512,Male,27.08224964,Month-to-month,44.43,1201.11,Fiber optic,No,59.88,1.0,375.8,7.7,Credit card,5.0,2024-06-27,1,3.0
TC-001942,36.12527149,Female,1.750234474,Month-to-month,64.02,82.57,DSL,No,27.31,1.0,365.1,3.5,Credit card,5.0,2024-05-08,0,53.0
TC-003808,44.16488762,Male,10.80081316,One year,87.87,1072.99,No internet,Yes,2.38,2.0,226.0,8.8,Bank transfer,2.0,2024-06-25,0,5.0
TC-000568,26.87870534,Male,40.05451466,Month-to-month,83.32,3052.55,No internet,No,2.4,1.0,394.8,10.0,Credit card,3.0,2024-06-25,1,5.0
TC-002371,39.66152733,Male,8.718841183,One year,80.02,656.55,No internet,Yes,3.1,1.0,80.7,9.2,Bank transfer,0.0,2024-06-16,0,14.0
TC-003251,51.04871251,Male,50.5257294,Month-to-month,56.26,2929.74,Fiber optic,Yes,10.27,2.0,402.9,5.3,Bank transfer,5.0,2024-06-22,0,8.0
TC-001534,39.78596121,Female,18.87336951,Month-to-month,61.24,1173.58,Fiber optic,Yes,10.45,4.0,193.4,4.7,Credit card,0.0,2024-04-23,0,68.0
TC-004215,42.68237214,Male,7.316334537,One year,108.6,619.31,DSL,Yes,12.05,2.0,465.2,5.1,Credit card,3.0,2024-06-25,0,5.0
TC-004986,66.53696709,Female,64.88430779,One year,90.46,5789.91,Fiber optic,Yes,1.77,1.0,290.7,4.5,Mailed check,2.0,2024-05-14,0,47.0
TC-001894,40.35585294,Male,52.81752226,Month-to-month,44.46,2457.02,DSL,Yes,14.82,1.0,491.7,5.1,Electronic check,3.0,2024-06-17,0,13.0
TC-001492,80.37298929,Female,99.00692959,Month-to-month,77.16,7562.5,No internet,No,5.29,3.0,267.0,5.6,Credit card,2.0,2024-05-29,0,32.0
TC-004771,42.22774414,Male,29.37352836,One year,26.69,762.55,Fiber optic,No,4.46,0.0,300.0,4.5,Mailed check,2.0,2024-05-26,1,35.0
TC-004201,45.65485836,Male,15.3019139,Two year,114.85,1681.79,Fiber optic,Yes,34.93,3.0,414.0,7.0,Electronic check,0.0,2024-06-17,1,13.0
TC-000721,46.61702653,Male,1.0,One year,102.34,151.94,DSL,Yes,17.0,3.0,411.3,4.8,Bank transfer,1.0,2024-06-29,0,1.0
TC-002765,45.79747857,Female,6.683412126,Month-to-month,67.36,433.51,Fiber optic,Yes,0.36,0.0,293.1,7.5,Credit card,1.0,2024-06-13,0,17.0
TC-002078,60.05826656,Male,1.0,One year,85.03,75.96,DSL,Yes,0.77,2.0,287.7,6.4,Mailed check,4.0,2024-05-22,0,39.0
TC-001457,53.30012432,Male,16.4142765,Month-to-month,77.0,1209.98,Fiber optic,Yes,29.07,4.0,368.0,6.1,Credit card,2.0,2024-05-23,0,38.0
TC-004358,37.13897737,Male,72.64960355,Month-to-month,102.35,7493.23,Fiber optic,No,16.64,3.0,418.6,5.1,Bank transfer,4.0,2024-05-11,1,50.0
TC-003261,38.42834346,Male,4.734777608,One year,20.02,194.73,DSL,Yes,0.23,1.0,328.2,5.9,Electronic check,1.0,2024-06-10,1,20.0
TC-000603,55.0440888,Male,9.481472346,Month-to-month,55.63,573.03,DSL,Yes,15.63,2.0,245.4,8.8,Bank transfer,0.0,2024-03-05,1,117.0
TC-002100,54.26834487,Male,19.51036649,One year,121.66,2469.31,Fiber optic,No,3.4,4.0,265.0,6.7,Mailed check,0.0,2024-06-21,1,9.0
TC-001570,34.06420984,Male,7.961635976,Month-to-month,43.36,305.53,DSL,Yes,30.57,2.0,454.6,3.1,Electronic check,5.0,2024-02-23,0,128.0
TC-001102,43.01292307,Female,45.19110257,Month-to-month,90.39,4156.92,Fiber optic,Yes,16.3,-5.0,472.4,7.4,Bank transfer,5.0,2024-06-11,0,19.0
TC-003526,24.39180053,Female,1.0,Two year,85.4,223.51,Fiber optic,Yes,8.73,2.0,160.9,5.0,Electronic check,4.0,2024-06-04,1,26.0
TC-000319,46.86249529,Female,6.202538395,Two year,59.7,422.67,DSL,Yes,23.43,2.0,128.9,4.9,Electronic check,1.0,2024-05-02,0,59.0
TC-004498,58.15272217,Male,3.051391499,Two year,31.47,215.83,Fiber optic,Yes,21.62,1.0,435.0,6.3,Credit card,3.0,2024-04-19,0,72.0
TC-001294,54.57736162,Female,20.40275388,Month-to-month,69.47,1230.07,Fiber optic,Yes,41.14,2.0,290.6,4.2,Bank transfer,5.0,2024-05-04,0,57.0
TC-000275,27.27737023,Male,55.33707326,Two year,59.81,3341.88,Fiber optic,Yes,7.52,1.0,539.4,7.7,Bank transfer,3.0,2024-03-09,0,113.0
TC-002963,34.06533438,Female,9.864708012,Month-to-month,42.85,526.77,DSL,Yes,23.52,2.0,305.2,6.5,Electronic check,5.0,2024-06-07,1,23.0
TC-000550,32.9402222,Female,11.23287296,One year,87.9,1065.32,DSL,No,21.2,4.0,327.9,4.8,Bank transfer,3.0,2024-06-18,1,12.0
TC-002224,39.2816374,Male,27.02680199,Month-to-month,62.28,1732.45,DSL,Yes,9.7,3.0,401.3,0.9,Electronic check,3.0,2024-06-18,0,12.0
TC-003902,40.0490956,Male,38.30463694,Month-to-month,117.85,4657.34,Fiber optic,Yes,14.52,2.0,240.5,4.9,Bank transfer,3.0,2024-06-30,1,0.0
TC-004943,43.24248856,Male,17.25608613,Month-to-month,101.29,1731.48,Fiber optic,Yes,10.88,2.0,288.6,3.8,Electronic check,2.0,2024-05-20,0,41.0
TC-004550,38.53395784,Male,6.344681798,One year,25.56,156.37,DSL,Yes,7.17,2.0,367.9,7.2,Bank transfer,1.0,2024-06-15,0,15.0
TC-000606,70.15193719,Female,3.694678705,Month-to-month,79.4,202.37,DSL,Yes,5.06,0.0,293.2,6.5,Credit card,4.0,2024-06-03,1,27.0
TC-002260,44.9842222,Male,51.98910518,One year,80.23,4155.91,Fiber optic,No,13.92,4.0,214.5,4.1,Bank transfer,4.0,2024-06-12,0,18.0
TC-000528,42.7212742,Male,31.35004289,Month-to-month,115.3,3461.62,Fiber optic,Yes,3.27,2.0,298.5,4.0,Credit card,5.0,2024-06-21,0,9.0
TC-002516,46.91819286,Female,5.854401299,One year,67.96,441.93,Fiber optic,Yes,16.47,3.0,212.3,4.7,Credit card,3.0,2024-06-02,0,28.0
TC-004250,100.0,Female,94.47139111,Month-to-month,62.84,6126.25,Fiber optic,Yes,15.42,2.0,382.0,3.6,Credit card,0.0,2024-05-18,0,43.0
TC-002457,33.29920138,Male,14.69343458,One year,85.54,1166.73,Fiber optic,No,3.45,2.0,270.9,6.3,Bank transfer,1.0,2024-04-02,0,89.0
TC-003846,54.42344535,Male,25.5597932,Month-to-month,28.02,625.94,Fiber optic,Yes,13.06,4.0,274.1,6.3,Credit card,5.0,2024-02-03,1,148.0
TC-004955,46.90283101,Male,47.17680841,Month-to-month,46.88,2316.52,DSL,Yes,21.86,2.0,349.2,7.7,Bank transfer,1.0,2024-06-13,0,17.0
TC-001874,53.69490798,Male,22.71667286,One year,72.82,1653.4,No internet,Yes,72.92,1.0,385.4,4.2,Electronic check,0.0,2024-06-27,0,3.0
TC-003215,53.03432996,Male,6.069182221,Two year,34.42,86.19,No internet,Yes,18.55,1.0,147.4,8.3,Mailed check,1.0,2024-06-11,0,19.0
TC-000299,54.19293178,Female,61.92568232,Month-to-month,126.59,7879.42,Fiber optic,No,38.4,3.0,272.3,8.2,Electronic check,2.0,2024-06-19,0,11.0
TC-001136,56.46130752,Female,20.38227863,Two year,20.29,277.87,DSL,Yes,6.37,3.0,293.0,3.9,Bank transfer,4.0,2024-05-22,1,39.0
TC-002586,32.61484069,Female,1.463472858,Month-to-month,56.03,61.87,DSL,Yes,6.75,2.0,447.9,4.7,Mailed check,3.0,2024-05-05,1,56.0
TC-001878,38.86167189,Male,43.9908095,One year,15.0,629.81,DSL,No,3.1,0.0,316.7,4.8,Credit card,4.0,2024-06-07,0,23.0
TC-004773,51.68381568,Female,120.0,Two year,33.1,3915.64,DSL,Yes,79.1,1.0,74.2,5.2,Bank transfer,0.0,2024-06-30,0,0.0
TC-004995,32.13941169,Male,47.85001269,One year,54.84,2486.25,DSL,Yes,0.68,2.0,419.3,4.5,Credit card,5.0,2024-05-13,0,48.0
TC-004075,35.31084429,Male,54.07562696,Month-to-month,70.82,3971.17,DSL,Yes,63.99,0.0,259.8,6.2,Electronic check,2.0,2024-06-25,1,5.0
TC-001616,85.0,Male,21.62359627,One year,56.47,1340.4,Fiber optic,Yes,30.65,3.0,353.2,7.5,Mailed check,1.0,2024-06-14,0,16.0
TC-004949,36.21491054,Male,38.77332098,Month-to-month,58.24,2162.95,Fiber optic,Yes,3.2,4.0,324.9,7.8,Bank transfer,0.0,2024-06-14,1,16.0
TC-000151,45.75739276,Male,2.009949833,One year,98.66,330.86,DSL,No,4.7,0.0,280.7,6.1,Mailed check,4.0,2024-04-14,0,77.0
TC-000757,49.39976851,Male,6.676005074,Two year,80.11,412.43,DSL,No,13.99,7.0,242.0,7.2,Mailed check,4.0,2024-06-01,0,29.0
TC-001053,49.41045279,Female,7.426743332,One year,66.62,462.11,Fiber optic,Yes,34.76,0.0,312.3,7.3,Credit card,2.0,2024-05-27,0,34.0
TC-002520,29.22890349,Female,3.708361708,Two year,69.61,187.9,Fiber optic,Yes,5.24,4.0,349.3,9.1,Mailed check,3.0,2024-05-02,0,59.0
TC-004256,57.53165125,Male,20.11104261,Month-to-month,88.9,1927.44,DSL,Yes,1.2,5.0,141.6,5.0,Mailed check,1.0,2024-05-01,1,60.0
TC-001484,36.00545722,Female,72.44474022,Month-to-month,58.15,4364.94,Fiber optic,Yes,2.23,3.0,130.4,9.1,Credit card,1.0,2024-06-26,0,4.0
TC-001116,47.47441504,Male,27.01255484,Two year,69.88,2039.03,No internet,No,34.06,5.0,468.3,7.1,Electronic check,4.0,2024-05-16,0,45.0
TC-003066,46.82389817,Male,1.0,Two year,57.19,229.21,DSL,Yes,17.48,2.0,197.6,7.2,Credit card,5.0,2024-05-25,0,36.0
TC-002255,23.21409833,Female,70.27804754,Month-to-month,50.34,3485.89,Fiber optic,Yes,11.84,2.0,253.4,2.9,Credit card,3.0,2024-06-28,0,2.0
TC-000377,55.08480955,Female,2.730734419,Two year,60.58,229.66,DSL,Yes,2.76,2.0,448.6,7.7,Electronic check,4.0,2024-06-17,0,13.0
TC-002104,58.88152177,Female,40.68165407,Month-to-month,86.6,3512.14,DSL,Yes,8.34,1.0,422.4,8.4,Electronic check,3.0,2024-06-13,0,17.0
TC-004223,41.9165956,Female,26.45640406,One year,63.41,1620.56,No internet,Yes,6.33,2.0,375.7,7.6,Bank transfer,2.0,2024-06-14,0,16.0
TC-002340,32.09518291,Female,9.638639507,Month-to-month,46.56,422.16,Fiber optic,Yes,38.1,4.0,143.0,5.1,Bank transfer,0.0,2024-01-19,1,163.0
TC-003945,35.81668882,Female,36.29341812,Month-to-month,46.9,1846.88,DSL,No,26.35,1.0,321.2,7.0,Credit card,3.0,2024-05-30,1,31.0
TC-000379,74.847044,Male,102.9156877,Month-to-month,81.87,8564.48,DSL,No,13.39,2.0,310.1,8.2,Credit card,2.0,2024-06-22,0,8.0
TC-002776,37.7268676,Female,13.2625811,Month-to-month,17.7,390.76,Fiber optic,No,4.96,2.0,477.5,4.6,Credit card,0.0,2024-06-25,0,5.0
TC-004136,36.1763542,Male,15.33981725,Month-to-month,48.8,837.44,DSL,No,32.43,2.0,135.8,6.1,Electronic check,3.0,2024-05-11,1,50.0
TC-004421,62.54551661,Male,3.12287835,One year,63.66,153.89,DSL,No,19.74,4.0,367.9,5.7,Bank transfer,1.0,2024-06-23,0,7.0
TC-000908,53.19380349,Female,25.29734696,Month-to-month,85.29,2138.05,DSL,No,5.62,2.0,218.0,4.8,Electronic check,2.0,2024-06-26,1,4.0
TC-001371,39.4058091,Male,7.978342795,Month-to-month,84.13,652.35,No internet,Yes,20.07,2.0,410.9,6.0,Credit card,3.0,2024-06-28,1,2.0
TC-001955,33.06508059,Female,4.230715743,Month-to-month,79.95,402.34,Fiber optic,No,19.36,0.0,295.5,3.9,Mailed check,1.0,2024-05-26,1,35.0
TC-001722,38.10679984,Male,9.734271835,Month-to-month,38.22,276.41,Fiber optic,Yes,4.32,2.0,202.7,8.5,Bank transfer,4.0,2024-04-26,1,65.0
